NAME,STATE,ANNUAL
São Pedro do Butiá,RIO GRANDE DO SUL,4696
Cerro Largo,RIO GRANDE DO SUL,4685
Guarani das Missões,RIO GRANDE DO SUL,4680
Sete de Setembro,RIO GRANDE DO SUL,4680
Nova Ramada,RIO GRANDE DO SUL,4626
Chapada,RIO GRANDE DO SUL,4609
Almirante Tamandaré do Sul,RIO GRANDE DO SUL,4613
Coqueiros do Sul,RIO GRANDE DO SUL,4588
Pontão,RIO GRANDE DO SUL,4578
Coxilha,RIO GRANDE DO SUL,4564
Vila Lângaro,RIO GRANDE DO SUL,4550
Tapejara,RIO GRANDE DO SUL,4554
Ibiaçá,RIO GRANDE DO SUL,4550
Capão Bonito do Sul,RIO GRANDE DO SUL,4528
Esmeralda,RIO GRANDE DO SUL,4505
Pirapó,RIO GRANDE DO SUL,4702
São Paulo das Missões,RIO GRANDE DO SUL,4695
Campina das Missões,RIO GRANDE DO SUL,4686
Cândido Godói,RIO GRANDE DO SUL,4680
Ubiretama,RIO GRANDE DO SUL,4677
Senador Salgado Filho,RIO GRANDE DO SUL,4685
Giruá,RIO GRANDE DO SUL,4686
Nova Boa Vista,RIO GRANDE DO SUL,4623
Sertão,RIO GRANDE DO SUL,4565
Porto Xavier,RIO GRANDE DO SUL,4680
Porto Lucena,RIO GRANDE DO SUL,4677
Santa Rosa,RIO GRANDE DO SUL,4679
Inhacorá,RIO GRANDE DO SUL,4677
Chiapetta,RIO GRANDE DO SUL,4661
Santo Augusto,RIO GRANDE DO SUL,4650
Palmeira das Missões,RIO GRANDE DO SUL,4637
Novo Barreiro,RIO GRANDE DO SUL,4634
Barra Funda,RIO GRANDE DO SUL,4648
Sarandi,RIO GRANDE DO SUL,4636
Ipiranga do Sul,RIO GRANDE DO SUL,4587
Erebango,RIO GRANDE DO SUL,4579
Getúlio Vargas,RIO GRANDE DO SUL,4568
Estação,RIO GRANDE DO SUL,4568
Charrua,RIO GRANDE DO SUL,4559
Floriano Peixoto,RIO GRANDE DO SUL,4559
Sananduva,RIO GRANDE DO SUL,4579
Santo Expedito do Sul,RIO GRANDE DO SUL,4581
Tupanci do Sul,RIO GRANDE DO SUL,4567
Pinhal da Serra,RIO GRANDE DO SUL,4508
Santo Cristo,RIO GRANDE DO SUL,4669
Tuparendi,RIO GRANDE DO SUL,4678
Três de Maio,RIO GRANDE DO SUL,4675
Independência,RIO GRANDE DO SUL,4684
Alegria,RIO GRANDE DO SUL,4677
São Valério do Sul,RIO GRANDE DO SUL,4660
São Pedro das Missões,RIO GRANDE DO SUL,4636
São José das Missões,RIO GRANDE DO SUL,4644
Rondinha,RIO GRANDE DO SUL,4642
Ronda Alta,RIO GRANDE DO SUL,4629
Quatro Irmãos,RIO GRANDE DO SUL,4592
Centenário,RIO GRANDE DO SUL,4569
São João da Urtiga,RIO GRANDE DO SUL,4586
Cacique Doble,RIO GRANDE DO SUL,4593
São José do Ouro,RIO GRANDE DO SUL,4572
Porto Vera Cruz,RIO GRANDE DO SUL,4651
Alecrim,RIO GRANDE DO SUL,4665
Tucunduva,RIO GRANDE DO SUL,4663
Boa Vista do Buricá,RIO GRANDE DO SUL,4685
São José do Inhacorá,RIO GRANDE DO SUL,4685
São Martinho,RIO GRANDE DO SUL,4663
Campo Novo,RIO GRANDE DO SUL,4660
Coronel Bicaco,RIO GRANDE DO SUL,4662
Redentora,RIO GRANDE DO SUL,4649
Dois Irmãos das Missões,RIO GRANDE DO SUL,4653
Boa Vista das Missões,RIO GRANDE DO SUL,4645
Sagrada Família,RIO GRANDE DO SUL,4653
Lajeado do Bugre,RIO GRANDE DO SUL,4653
Novo Xingu,RIO GRANDE DO SUL,4653
Engenho Velho,RIO GRANDE DO SUL,4639
Constantina,RIO GRANDE DO SUL,4639
Cruzaltense,RIO GRANDE DO SUL,4635
Campinas do Sul,RIO GRANDE DO SUL,4635
Jacutinga,RIO GRANDE DO SUL,4613
Paulo Bento,RIO GRANDE DO SUL,4592
Ponte Preta,RIO GRANDE DO SUL,4592
Áurea,RIO GRANDE DO SUL,4575
Carlos Gomes,RIO GRANDE DO SUL,4588
Paim Filho,RIO GRANDE DO SUL,4601
Barracão,RIO GRANDE DO SUL,4559
Porto Mauá,RIO GRANDE DO SUL,4645
Novo Machado,RIO GRANDE DO SUL,4653
Horizontina,RIO GRANDE DO SUL,4664
Nova Candelária,RIO GRANDE DO SUL,4670
Humaitá,RIO GRANDE DO SUL,4665
Sede Nova,RIO GRANDE DO SUL,4665
Braga,RIO GRANDE DO SUL,4669
Jaboticaba,RIO GRANDE DO SUL,4651
Novo Tiradentes,RIO GRANDE DO SUL,4654
Cerro Grande,RIO GRANDE DO SUL,4654
Liberato Salzano,RIO GRANDE DO SUL,4655
Três Palmeiras,RIO GRANDE DO SUL,4612
São Valentim,RIO GRANDE DO SUL,4598
Barão de Cotegipe,RIO GRANDE DO SUL,4590
Erechim,RIO GRANDE DO SUL,4590
Gaurama,RIO GRANDE DO SUL,4591
Viadutos,RIO GRANDE DO SUL,4591
Maximiliano de Almeida,RIO GRANDE DO SUL,4625
Machadinho,RIO GRANDE DO SUL,4623
Doutor Maurício Cardoso,RIO GRANDE DO SUL,4648
Crissiumal,RIO GRANDE DO SUL,4662
Três Passos,RIO GRANDE DO SUL,4662
Bom Progresso,RIO GRANDE DO SUL,4662
Miraguaí,RIO GRANDE DO SUL,4655
Erval Seco,RIO GRANDE DO SUL,4651
Seberi,RIO GRANDE DO SUL,4651
Pinhal,RIO GRANDE DO SUL,4653
Cristal do Sul,RIO GRANDE DO SUL,4653
Rodeio Bonito,RIO GRANDE DO SUL,4651
Trindade do Sul,RIO GRANDE DO SUL,4618
Entre Rios do Sul,RIO GRANDE DO SUL,4608
Benjamin Constant do Sul,RIO GRANDE DO SUL,4623
Três Arroios,RIO GRANDE DO SUL,4630
Marcelino Ramos,RIO GRANDE DO SUL,4621
Tiradentes do Sul,RIO GRANDE DO SUL,4653
Esperança do Sul,RIO GRANDE DO SUL,4650
Tenente Portela,RIO GRANDE DO SUL,4645
Palmitinho,RIO GRANDE DO SUL,4654
Vista Alegre,RIO GRANDE DO SUL,4650
Taquaruçu do Sul,RIO GRANDE DO SUL,4650
Frederico Westphalen,RIO GRANDE DO SUL,4639
Ametista do Sul,RIO GRANDE DO SUL,4645
Gramado dos Loureiros,RIO GRANDE DO SUL,4635
Nonoai,RIO GRANDE DO SUL,4628
Faxinalzinho,RIO GRANDE DO SUL,4629
Erval Grande,RIO GRANDE DO SUL,4614
Barra do Rio Azul,RIO GRANDE DO SUL,4615
Itatiba do Sul,RIO GRANDE DO SUL,4615
Aratiba,RIO GRANDE DO SUL,4629
Mariano Moro,RIO GRANDE DO SUL,4644
Severiano de Almeida,RIO GRANDE DO SUL,4644
Derrubadas,RIO GRANDE DO SUL,4626
Vista Gaúcha,RIO GRANDE DO SUL,4651
Caiçara,RIO GRANDE DO SUL,4654
Alpestre,RIO GRANDE DO SUL,4646
Planalto,RIO GRANDE DO SUL,4646
Rio dos Índios,RIO GRANDE DO SUL,4658
Barra do Guarita,RIO GRANDE DO SUL,4625
Pinheirinho do Vale,RIO GRANDE DO SUL,4642
Vicente Dutra,RIO GRANDE DO SUL,4640
Iraí,RIO GRANDE DO SUL,4645
Pimenteiras do Oeste,RONDÔNIA,4832
Cabixi,RONDÔNIA,4795
Cerejeiras,RONDÔNIA,4767
Colorado do Oeste,RONDÔNIA,4684
Corumbiara,RONDÔNIA,4728
Vilhena,RONDÔNIA,4634
Chupinguaia,RONDÔNIA,4726
Costa Marques,RONDÔNIA,4640
Parecis,RONDÔNIA,4646
São Francisco do Guaporé,RONDÔNIA,4582
Alto Alegre dos Parecis,RONDÔNIA,4624
Alta Floresta D'Oeste,RONDÔNIA,4635
Santa Luzia D'Oeste,RONDÔNIA,4666
São Felipe D'Oeste,RONDÔNIA,4678
Seringueiras,RONDÔNIA,4576
Primavera de Rondônia,RONDÔNIA,4645
São Miguel do Guaporé,RONDÔNIA,4611
Nova Brasilândia D'Oeste,RONDÔNIA,4597
Novo Horizonte do Oeste,RONDÔNIA,4651
Rolim de Moura,RONDÔNIA,4634
Pimenta Bueno,RONDÔNIA,4651
Espigão D'Oeste,RONDÔNIA,4659
Castanheiras,RONDÔNIA,4631
Cacoal,RONDÔNIA,4622
Alvorada D'Oeste,RONDÔNIA,4625
Presidente Médici,RONDÔNIA,4636
Ministro Andreazza,RONDÔNIA,4592
Urupá,RONDÔNIA,4610
Mirante da Serra,RONDÔNIA,4575
Nova União,RONDÔNIA,4581
Teixeirópolis,RONDÔNIA,4625
Ji-Paraná,RONDÔNIA,4606
Guajará-Mirim,RONDÔNIA,4585
Ouro Preto do Oeste,RONDÔNIA,4573
Campo Novo de Rondônia,RONDÔNIA,4525
Governador Jorge Teixeira,RONDÔNIA,4569
Nova Mamoré,RONDÔNIA,4568
Jaru,RONDÔNIA,4561
Vale do Paraíso,RONDÔNIA,4576
Monte Negro,RONDÔNIA,4531
Cacaulândia,RONDÔNIA,4537
Buritis,RONDÔNIA,4501
Theobroma,RONDÔNIA,4540
Ariquemes,RONDÔNIA,4494
Vale do Anari,RONDÔNIA,4535
Alto Paraíso,RONDÔNIA,4514
Rio Crespo,RONDÔNIA,4512
Cujubim,RONDÔNIA,4494
Machadinho D'Oeste,RONDÔNIA,4515
Itapuã do Oeste,RONDÔNIA,4524
Porto Velho,RONDÔNIA,4480
Candeias do Jamari,RONDÔNIA,4465
Rorainópolis,RORAIMA,4710
Caroebe,RORAIMA,4676
São Luiz,RORAIMA,4713
São João da Baliza,RORAIMA,4698
Caracaraí,RORAIMA,4822
Iracema,RORAIMA,4862
Mucajaí,RORAIMA,4858
Cantá,RORAIMA,4867
Boa Vista,RORAIMA,4886
Alto Alegre,RORAIMA,4850
Bonfim,RORAIMA,5085
Amajari,RORAIMA,5129
Normandia,RORAIMA,5096
Pacaraima,RORAIMA,5085
Uiramutã,RORAIMA,5142
Passo de Torres,SANTA CATARINA,4232
Praia Grande,SANTA CATARINA,3939
São João do Sul,SANTA CATARINA,4031
Balneário Gaivota,SANTA CATARINA,4363
Santa Rosa do Sul,SANTA CATARINA,4098
Sombrio,SANTA CATARINA,4216
Jacinto Machado,SANTA CATARINA,4092
Ermo,SANTA CATARINA,4185
Balneário Arroio do Silva,SANTA CATARINA,4331
Turvo,SANTA CATARINA,4148
Araranguá,SANTA CATARINA,4286
Timbé do Sul,SANTA CATARINA,3923
Morro Grande,SANTA CATARINA,3950
Meleiro,SANTA CATARINA,4047
Maracajá,SANTA CATARINA,4219
Balneário Rincão,SANTA CATARINA,4312
Forquilhinha,SANTA CATARINA,4108
Criciúma,SANTA CATARINA,4183
Içara,SANTA CATARINA,4183
Morro da Fumaça,SANTA CATARINA,4257
Nova Veneza,SANTA CATARINA,3945
Siderópolis,SANTA CATARINA,4009
Cocal do Sul,SANTA CATARINA,4111
Treze de Maio,SANTA CATARINA,4228
Sangão,SANTA CATARINA,4228
Jaguaruna,SANTA CATARINA,4270
Treviso,SANTA CATARINA,3959
Urussanga,SANTA CATARINA,4103
Tubarão,SANTA CATARINA,4241
Laguna,SANTA CATARINA,4438
Lauro Muller,SANTA CATARINA,3960
Pedras Grandes,SANTA CATARINA,4221
Capivari de Baixo,SANTA CATARINA,4281
Pescaria Brava,SANTA CATARINA,4293
São Joaquim,SANTA CATARINA,4459
Bom Jardim da Serra,SANTA CATARINA,4354
Orleans,SANTA CATARINA,4044
Braço do Norte,SANTA CATARINA,4217
São Ludgero,SANTA CATARINA,4217
Gravatal,SANTA CATARINA,4249
Imaruí,SANTA CATARINA,4231
Grão Pará,SANTA CATARINA,4103
Armazém,SANTA CATARINA,4248
São Martinho,SANTA CATARINA,4269
Imbituba,SANTA CATARINA,4310
Rio Fortuna,SANTA CATARINA,4172
Urupema,SANTA CATARINA,4332
Urubici,SANTA CATARINA,4229
Santa Rosa de Lima,SANTA CATARINA,4126
Paulo Lopes,SANTA CATARINA,4139
Garopaba,SANTA CATARINA,4139
Campo Belo do Sul,SANTA CATARINA,4365
Capão Alto,SANTA CATARINA,4305
Painel,SANTA CATARINA,4288
Rio Rufino,SANTA CATARINA,4182
Anitápolis,SANTA CATARINA,4082
São Bonifácio,SANTA CATARINA,4024
Cerro Negro,SANTA CATARINA,4393
Lages,SANTA CATARINA,4227
Bom Retiro,SANTA CATARINA,4175
Anita Garibaldi,SANTA CATARINA,4506
São José do Cerrito,SANTA CATARINA,4299
Bocaina do Sul,SANTA CATARINA,4149
Alfredo Wagner,SANTA CATARINA,4193
Rancho Queimado,SANTA CATARINA,4007
Águas Mornas,SANTA CATARINA,4020
Santo Amaro da Imperatriz,SANTA CATARINA,4093
Celso Ramos,SANTA CATARINA,4527
Abdon Batista,SANTA CATARINA,4437
Correia Pinto,SANTA CATARINA,4212
Palmeira,SANTA CATARINA,4118
Chapadão do Lageado,SANTA CATARINA,4176
Angelina,SANTA CATARINA,4016
São Pedro de Alcântara,SANTA CATARINA,3981
Palhoça,SANTA CATARINA,4156
São José,SANTA CATARINA,4156
Florianópolis,SANTA CATARINA,4251
Zortéa,SANTA CATARINA,4579
Vargem,SANTA CATARINA,4371
Ponte Alta,SANTA CATARINA,4223
Otacílio Costa,SANTA CATARINA,4100
Petrolândia,SANTA CATARINA,4132
Imbuia,SANTA CATARINA,4102
Leoberto Leal,SANTA CATARINA,4058
Antônio Carlos,SANTA CATARINA,4016
Biguaçu,SANTA CATARINA,4126
Peritiba,SANTA CATARINA,4604
Alto Bela Vista,SANTA CATARINA,4604
Piratuba,SANTA CATARINA,4594
Ipira,SANTA CATARINA,4594
Campos Novos,SANTA CATARINA,4519
Braço do Trombudo,SANTA CATARINA,4098
Agrolândia,SANTA CATARINA,4098
Atalanta,SANTA CATARINA,4119
Ituporanga,SANTA CATARINA,4102
Vidal Ramos,SANTA CATARINA,4041
Major Gercino,SANTA CATARINA,4026
Paial,SANTA CATARINA,4598
Itá,SANTA CATARINA,4599
Capinzal,SANTA CATARINA,4561
Ouro,SANTA CATARINA,4561
Lacerdópolis,SANTA CATARINA,4579
Erval Velho,SANTA CATARINA,4573
Brunópolis,SANTA CATARINA,4355
Curitibanos,SANTA CATARINA,4313
São Cristovão do Sul,SANTA CATARINA,4248
Pouso Redondo,SANTA CATARINA,4043
Agronômica,SANTA CATARINA,4102
Trombudo Central,SANTA CATARINA,4102
Aurora,SANTA CATARINA,4095
Presidente Nereu,SANTA CATARINA,4020
Nova Trento,SANTA CATARINA,4013
São João Batista,SANTA CATARINA,4063
Canelinha,SANTA CATARINA,4050
Governador Celso Ramos,SANTA CATARINA,4248
Itapiranga,SANTA CATARINA,4625
Caxambu do Sul,SANTA CATARINA,4649
Seara,SANTA CATARINA,4584
Arabutã,SANTA CATARINA,4572
Concórdia,SANTA CATARINA,4570
Presidente Castello Branco,SANTA CATARINA,4532
Jaborá,SANTA CATARINA,4530
Joaçaba,SANTA CATARINA,4514
Herval d'Oeste,SANTA CATARINA,4533
Ibiam,SANTA CATARINA,4493
Monte Carlo,SANTA CATARINA,4374
Frei Rogério,SANTA CATARINA,4353
Ponte Alta do Norte,SANTA CATARINA,4260
Mirim Doce,SANTA CATARINA,4010
Rio do Oeste,SANTA CATARINA,4070
Laurentino,SANTA CATARINA,4066
Rio do Sul,SANTA CATARINA,4068
Lontras,SANTA CATARINA,4079
Botuverá,SANTA CATARINA,3951
Tijucas,SANTA CATARINA,4061
Porto Belo,SANTA CATARINA,4211
São João do Oeste,SANTA CATARINA,4611
Mondaí,SANTA CATARINA,4606
Riqueza,SANTA CATARINA,4619
Caibi,SANTA CATARINA,4623
Palmitos,SANTA CATARINA,4615
São Carlos,SANTA CATARINA,4617
Águas de Chapecó,SANTA CATARINA,4643
Planalto Alegre,SANTA CATARINA,4645
Guatambú,SANTA CATARINA,4631
Chapecó,SANTA CATARINA,4621
Arvoredo,SANTA CATARINA,4610
Xavantina,SANTA CATARINA,4590
Ipumirim,SANTA CATARINA,4543
Lindóia do Sul,SANTA CATARINA,4529
Catanduvas,SANTA CATARINA,4492
Luzerna,SANTA CATARINA,4488
Ibicaré,SANTA CATARINA,4496
Tangará,SANTA CATARINA,4465
Taió,SANTA CATARINA,4003
Ibirama,SANTA CATARINA,4083
Guabiruba,SANTA CATARINA,3987
Brusque,SANTA CATARINA,3987
Itapema,SANTA CATARINA,4044
Bombinhas,SANTA CATARINA,4239
Tunápolis,SANTA CATARINA,4614
Iporã do Oeste,SANTA CATARINA,4621
Cunhataí,SANTA CATARINA,4610
Cordilheira Alta,SANTA CATARINA,4650
Xaxim,SANTA CATARINA,4629
Irani,SANTA CATARINA,4516
Vargem Bonita,SANTA CATARINA,4500
Água Doce,SANTA CATARINA,4460
Treze Tílias,SANTA CATARINA,4455
Iomerê,SANTA CATARINA,4412
Pinheiro Preto,SANTA CATARINA,4412
Videira,SANTA CATARINA,4401
Fraiburgo,SANTA CATARINA,4356
Santa Cecília,SANTA CATARINA,4254
Salete,SANTA CATARINA,3977
Dona Emma,SANTA CATARINA,4035
José Boiteux,SANTA CATARINA,4053
Presidente Getúlio,SANTA CATARINA,4053
Apiúna,SANTA CATARINA,4007
Ascurra,SANTA CATARINA,4007
Camboriú,SANTA CATARINA,4134
Balneário Camboriú,SANTA CATARINA,4134
Santa Helena,SANTA CATARINA,4603
Cunha Porã,SANTA CATARINA,4610
Saudades,SANTA CATARINA,4602
Nova Erechim,SANTA CATARINA,4610
Nova Itaberaba,SANTA CATARINA,4641
Águas Frias,SANTA CATARINA,4641
Coronel Freitas,SANTA CATARINA,4659
Lajeado Grande,SANTA CATARINA,4655
Xanxerê,SANTA CATARINA,4619
Vargeão,SANTA CATARINA,4572
Ponte Serrada,SANTA CATARINA,4546
Salto Veloso,SANTA CATARINA,4424
Macieira,SANTA CATARINA,4400
Arroio Trinta,SANTA CATARINA,4400
Rio das Antas,SANTA CATARINA,4344
Lebon Régis,SANTA CATARINA,4284
Rio do Campo,SANTA CATARINA,3975
Vitor Meireles,SANTA CATARINA,4027
Witmarsum,SANTA CATARINA,4045
Rodeio,SANTA CATARINA,3952
Indaial,SANTA CATARINA,4026
Blumenau,SANTA CATARINA,4007
Gaspar,SANTA CATARINA,3967
Ilhota,SANTA CATARINA,3979
Itajaí,SANTA CATARINA,4148
Navegantes,SANTA CATARINA,4148
Bandeirante,SANTA CATARINA,4610
Descanso,SANTA CATARINA,4631
Belmonte,SANTA CATARINA,4631
Flor do Sertão,SANTA CATARINA,4628
Iraceminha,SANTA CATARINA,4636
Maravilha,SANTA CATARINA,4617
Modelo,SANTA CATARINA,4595
Pinhalzinho,SANTA CATARINA,4601
União do Oeste,SANTA CATARINA,4618
Marema,SANTA CATARINA,4666
Faxinal dos Guedes,SANTA CATARINA,4596
Passos Maia,SANTA CATARINA,4573
Caçador,SANTA CATARINA,4285
Santa Terezinha,SANTA CATARINA,4046
Benedito Novo,SANTA CATARINA,3940
Timbó,SANTA CATARINA,3964
Penha,SANTA CATARINA,4157
Balneário Piçarras,SANTA CATARINA,4157
São Miguel do Oeste,SANTA CATARINA,4650
Barra Bonita,SANTA CATARINA,4631
Romelândia,SANTA CATARINA,4637
São Miguel da Boa Vista,SANTA CATARINA,4649
Tigrinhos,SANTA CATARINA,4633
Serra Alta,SANTA CATARINA,4605
Bom Jesus do Oeste,SANTA CATARINA,4605
Sul Brasil,SANTA CATARINA,4611
Jardinópolis,SANTA CATARINA,4621
Irati,SANTA CATARINA,4621
Quilombo,SANTA CATARINA,4608
Entre Rios,SANTA CATARINA,4650
Ouro Verde,SANTA CATARINA,4612
Bom Jesus,SANTA CATARINA,4612
Doutor Pedrinho,SANTA CATARINA,3918
Rio dos Cedros,SANTA CATARINA,3873
Pomerode,SANTA CATARINA,3880
Luiz Alves,SANTA CATARINA,3927
Paraíso,SANTA CATARINA,4644
Guaraciaba,SANTA CATARINA,4651
Santa Terezinha do Progresso,SANTA CATARINA,4629
Saltinho,SANTA CATARINA,4598
Formosa do Sul,SANTA CATARINA,4623
Santiago do Sul,SANTA CATARINA,4638
São Domingos,SANTA CATARINA,4629
Ipuaçu,SANTA CATARINA,4622
Abelardo Luz,SANTA CATARINA,4618
Calmon,SANTA CATARINA,4208
Timbó Grande,SANTA CATARINA,4112
Massaranduba,SANTA CATARINA,3925
São João do Itaperiú,SANTA CATARINA,4009
Barra Velha,SANTA CATARINA,4139
São José do Cedro,SANTA CATARINA,4652
Anchieta,SANTA CATARINA,4665
São Bernardino,SANTA CATARINA,4624
Galvão,SANTA CATARINA,4639
Coronel Martins,SANTA CATARINA,4639
Matos Costa,SANTA CATARINA,4204
Monte Castelo,SANTA CATARINA,4085
Guaramirim,SANTA CATARINA,3924
Jaraguá do Sul,SANTA CATARINA,3924
Balneário Barra do Sul,SANTA CATARINA,4056
Princesa,SANTA CATARINA,4680
Guarujá do Sul,SANTA CATARINA,4672
Campo Erê,SANTA CATARINA,4645
São Lourenço do Oeste,SANTA CATARINA,4640
Novo Horizonte,SANTA CATARINA,4640
Jupiá,SANTA CATARINA,4650
Major Vieira,SANTA CATARINA,4085
Papanduva,SANTA CATARINA,4075
Corupá,SANTA CATARINA,3948
Schroeder,SANTA CATARINA,3787
Araquari,SANTA CATARINA,3930
Dionísio Cerqueira,SANTA CATARINA,4692
Palma Sola,SANTA CATARINA,4660
Bela Vista do Toldo,SANTA CATARINA,4085
Itaiópolis,SANTA CATARINA,4135
Rio Negrinho,SANTA CATARINA,4085
Joinville,SANTA CATARINA,3787
São Francisco do Sul,SANTA CATARINA,3920
Porto União,SANTA CATARINA,4144
Irineópolis,SANTA CATARINA,4055
Canoinhas,SANTA CATARINA,4090
São Bento do Sul,SANTA CATARINA,4064
Campo Alegre,SANTA CATARINA,4053
Três Barras,SANTA CATARINA,4121
Mafra,SANTA CATARINA,4152
Itapoá,SANTA CATARINA,3896
Garuva,SANTA CATARINA,3594
Cananéia,SÃO PAULO,3943
Barra do Turvo,SÃO PAULO,4056
Ribeira,SÃO PAULO,4241
Cajati,SÃO PAULO,4095
Jacupiranga,SÃO PAULO,4075
Pariquera-Açu,SÃO PAULO,4063
Iguape,SÃO PAULO,4110
Ilha Comprida,SÃO PAULO,4110
Itapirapuã Paulista,SÃO PAULO,4182
Itaóca,SÃO PAULO,4129
Iporanga,SÃO PAULO,4068
Barra do Chapéu,SÃO PAULO,4215
Apiaí,SÃO PAULO,4189
Eldorado,SÃO PAULO,3932
Registro,SÃO PAULO,4015
Sete Barras,SÃO PAULO,3944
Bom Sucesso de Itararé,SÃO PAULO,4450
Juquiá,SÃO PAULO,3975
Miracatu,SÃO PAULO,4050
Pedro de Toledo,SÃO PAULO,4175
Itariri,SÃO PAULO,4131
Peruíbe,SÃO PAULO,4050
Ribeirão Branco,SÃO PAULO,4467
Guapiara,SÃO PAULO,4374
Itanhaém,SÃO PAULO,4142
Itararé,SÃO PAULO,4698
Nova Campina,SÃO PAULO,4615
Ribeirão Grande,SÃO PAULO,4449
Mongaguá,SÃO PAULO,3932
Itapeva,SÃO PAULO,4630
Capão Bonito,SÃO PAULO,4480
Tapiraí,SÃO PAULO,4115
Praia Grande,SÃO PAULO,3910
Santos,SÃO PAULO,4142
São Vicente,SÃO PAULO,4142
Guarujá,SÃO PAULO,4183
Itaberá,SÃO PAULO,4728
Taquarivaí,SÃO PAULO,4562
São Miguel Arcanjo,SÃO PAULO,4513
Juquitiba,SÃO PAULO,4207
Cubatão,SÃO PAULO,3865
Riversul,SÃO PAULO,4787
Buri,SÃO PAULO,4592
Pilar do Sul,SÃO PAULO,4667
São Lourenço da Serra,SÃO PAULO,4259
Embu-Guaçu,SÃO PAULO,4271
Bertioga,SÃO PAULO,3970
São Sebastião,SÃO PAULO,4214
Ilhabela,SÃO PAULO,4387
Itaporanga,SÃO PAULO,4797
Piedade,SÃO PAULO,4715
Ibiúna,SÃO PAULO,4550
Itapecerica da Serra,SÃO PAULO,4397
Diadema,SÃO PAULO,4379
Santo André,SÃO PAULO,4333
São Bernardo do Campo,SÃO PAULO,4333
Ribeirão Pires,SÃO PAULO,4279
Mauá,SÃO PAULO,4279
Rio Grande da Serra,SÃO PAULO,4251
Barão de Antonina,SÃO PAULO,4845
Coronel Macedo,SÃO PAULO,4786
Campina do Monte Alegre,SÃO PAULO,4674
Itapetininga,SÃO PAULO,4671
Alambari,SÃO PAULO,4728
Sarapuí,SÃO PAULO,4728
Salto de Pirapora,SÃO PAULO,4731
Vargem Grande Paulista,SÃO PAULO,4548
Cotia,SÃO PAULO,4508
Embu das Artes,SÃO PAULO,4499
Taboão da Serra,SÃO PAULO,4476
São Caetano do Sul,SÃO PAULO,4419
Biritiba-Mirim,SÃO PAULO,4422
Caraguatatuba,SÃO PAULO,4232
Taguaí,SÃO PAULO,4841
Taquarituba,SÃO PAULO,4741
Angatuba,SÃO PAULO,4694
Capela do Alto,SÃO PAULO,4772
Araçoiaba da Serra,SÃO PAULO,4756
Sorocaba,SÃO PAULO,4758
Votorantim,SÃO PAULO,4758
Alumínio,SÃO PAULO,4768
São Roque,SÃO PAULO,4706
Mairinque,SÃO PAULO,4706
Jandira,SÃO PAULO,4558
Itapevi,SÃO PAULO,4558
Carapicuíba,SÃO PAULO,4525
Barueri,SÃO PAULO,4525
Osasco,SÃO PAULO,4492
São Paulo,SÃO PAULO,4450
Guarulhos,SÃO PAULO,4436
Suzano,SÃO PAULO,4420
Itaquaquecetuba,SÃO PAULO,4420
Poá,SÃO PAULO,4420
Ferraz de Vasconcelos,SÃO PAULO,4420
Mogi das Cruzes,SÃO PAULO,4425
Salesópolis,SÃO PAULO,4575
Fartura,SÃO PAULO,4889
Itaí,SÃO PAULO,4803
Paranapanema,SÃO PAULO,4781
Guareí,SÃO PAULO,4730
Iperó,SÃO PAULO,4806
Pirapora do Bom Jesus,SÃO PAULO,4707
Araçariguama,SÃO PAULO,4707
Santana de Parnaíba,SÃO PAULO,4581
Cajamar,SÃO PAULO,4546
Caieiras,SÃO PAULO,4570
Arujá,SÃO PAULO,4398
Guararema,SÃO PAULO,4515
Santa Branca,SÃO PAULO,4609
Paraibuna,SÃO PAULO,4660
Natividade da Serra,SÃO PAULO,4605
Ubatuba,SÃO PAULO,4028
Sarutaiá,SÃO PAULO,4842
Tejupá,SÃO PAULO,4818
Quadra,SÃO PAULO,4808
Tatuí,SÃO PAULO,4817
Boituva,SÃO PAULO,4837
Itu,SÃO PAULO,4841
Cabreúva,SÃO PAULO,4821
Francisco Morato,SÃO PAULO,4665
Franco da Rocha,SÃO PAULO,4665
Mairiporã,SÃO PAULO,4628
Santa Isabel,SÃO PAULO,4462
Jacareí,SÃO PAULO,4543
Jambeiro,SÃO PAULO,4651
Redenção da Serra,SÃO PAULO,4637
Timburi,SÃO PAULO,4889
Piraju,SÃO PAULO,4848
Porangaba,SÃO PAULO,4821
Torre de Pedra,SÃO PAULO,4821
Cesário Lange,SÃO PAULO,4856
Cerquilho,SÃO PAULO,4866
Porto Feliz,SÃO PAULO,4864
Salto,SÃO PAULO,4854
Itupeva,SÃO PAULO,4843
Jundiaí,SÃO PAULO,4785
Várzea Paulista,SÃO PAULO,4785
Campo Limpo Paulista,SÃO PAULO,4752
Nazaré Paulista,SÃO PAULO,4626
Igaratá,SÃO PAULO,4469
São José dos Campos,SÃO PAULO,4570
São Luíz do Paraitinga,SÃO PAULO,4714
Ipaussu,SÃO PAULO,4899
Arandu,SÃO PAULO,4826
Avaré,SÃO PAULO,4823
Itatinga,SÃO PAULO,4780
Pardinho,SÃO PAULO,4759
Bofete,SÃO PAULO,4800
Pereiras,SÃO PAULO,4888
Laranjal Paulista,SÃO PAULO,4880
Tietê,SÃO PAULO,4899
Jumirim,SÃO PAULO,4899
Indaiatuba,SÃO PAULO,4884
